date,hour,day_of_week,price_euros_mwh
2020-01-02,17,3,46.72
2020-01-02,18,3,46.11
2020-01-02,19,3,43.70
2020-01-02,20,3,34.76
2020-01-02,21,3,33.02
2020-01-02,22,3,33.39
2020-01-02,23,3,32.05
2020-01-03,0,4,30.75
2020-01-03,1,4,29.03
2020-01-03,2,4,24.96
2020-01-03,3,4,22.56
2020-01-03,4,4,26.16
2020-01-03,5,4,31.21
2020-01-03,6,4,36.73
2020-01-03,7,4,40.70
2020-01-03,8,4,44.18
2020-01-03,9,4,44.05
2020-01-03,10,4,41.92
2020-01-03,11,4,41.60
2020-01-03,12,4,39.23
2020-01-03,13,4,39.04
2020-01-03,14,4,38.41
2020-01-03,15,4,38.91
2020-01-03,16,4,43.51
2020-01-03,17,4,45.20
2020-01-03,18,4,45.15
2020-01-03,19,4,39.35
2020-01-03,20,4,32.34
2020-01-03,21,4,39.15
2020-01-03,22,4,37.85
2020-01-03,23,4,34.81
2020-01-04,0,5,32.05
2020-01-04,1,5,30.14
2020-01-04,2,5,28.55
2020-01-04,3,5,26.24
2020-01-04,4,5,27.55
2020-01-04,5,5,27.16
2020-01-04,6,5,28.79
2020-01-04,7,5,31.83
2020-01-04,8,5,36.67
2020-01-04,9,5,39.57
2020-01-04,10,5,36.11
2020-01-04,11,5,34.77
2020-01-04,12,5,32.07
2020-01-04,13,5,31.83
2020-01-04,14,5,31.95
2020-01-04,15,5,32.25
2020-01-04,16,5,41.81
2020-01-04,17,5,44.24
2020-01-04,18,5,44.00
2020-01-04,19,5,39.53
2020-01-04,20,5,34.46
2020-01-04,21,5,39.75
2020-01-04,22,5,37.95
2020-01-04,23,5,33.10
2020-01-05,0,6,32.28
2020-01-05,1,6,31.18
2020-01-05,2,6,30.10
2020-01-05,3,6,29.96
2020-01-05,4,6,29.88
2020-01-05,5,6,30.38
2020-01-05,6,6,31.15
2020-01-05,7,6,32.09
2020-01-05,8,6,34.27
2020-01-05,9,6,37.53
2020-01-05,10,6,38.99
2020-01-05,11,6,38.15
2020-01-05,12,6,35.37
2020-01-05,13,6,34.44
2020-01-05,14,6,36.10
2020-01-05,15,6,40.59
2020-01-05,16,6,44.68
2020-01-05,17,6,46.16
2020-01-05,18,6,45.64
2020-01-05,19,6,42.68
2020-01-05,20,6,37.26
2020-01-05,21,6,37.57
2020-01-05,22,6,35.54
2020-01-05,23,6,29.16
2020-01-06,0,0,29.00
2020-01-06,1,0,29.08
2020-01-06,2,0,27.72
2020-01-06,3,0,27.03
2020-01-06,4,0,28.98
2020-01-06,5,0,33.18
2020-01-06,6,0,43.13
2020-01-06,7,0,44.52
2020-01-06,8,0,44.96
2020-01-06,9,0,44.00
2020-01-06,10,0,42.46
2020-01-06,11,0,41.30
2020-01-06,12,0,40.51
2020-01-06,13,0,41.22
2020-01-06,14,0,43.28
2020-01-06,15,0,43.68
2020-01-06,16,0,47.90
2020-01-06,17,0,48.91
2020-01-06,18,0,49.01
2020-01-06,19,0,47.03
2020-01-06,20,0,40.41
2020-01-06,21,0,38.26
2020-01-06,22,0,35.91
2020-01-06,23,0,32.10
2020-01-07,0,1,31.07
2020-01-07,1,1,29.99
2020-01-07,2,1,29.05
2020-01-07,3,1,29.65
2020-01-07,4,1,31.79
2020-01-07,5,1,40.87
2020-01-07,6,1,49.01
2020-01-07,7,1,51.09
2020-01-07,8,1,51.12
2020-01-07,9,1,49.83
2020-01-07,10,1,49.16
2020-01-07,11,1,48.43
2020-01-07,12,1,47.99
2020-01-07,13,1,47.24
2020-01-07,14,1,45.48
2020-01-07,15,1,45.90
2020-01-07,16,1,47.96
2020-01-07,17,1,48.11
2020-01-07,18,1,49.05
2020-01-07,19,1,47.34
2020-01-07,20,1,35.31
2020-01-07,21,1,35.21
2020-01-07,22,1,34.52
2020-01-07,23,1,28.90
2020-01-08,0,2,27.28
2020-01-08,1,2,26.16
2020-01-08,2,2,20.86
2020-01-08,3,2,20.35
2020-01-08,4,2,28.52
2020-01-08,5,2,33.05
2020-01-08,6,2,41.17
2020-01-08,7,2,44.50
2020-01-08,8,2,43.90
2020-01-08,9,2,43.74
2020-01-08,10,2,43.76
2020-01-08,11,2,44.50
2020-01-08,12,2,44.95
2020-01-08,13,2,46.04
2020-01-08,14,2,46.33
2020-01-08,15,2,47.90
2020-01-08,16,2,53.53
2020-01-08,17,2,55.92
2020-01-08,18,2,54.94
2020-01-08,19,2,48.10
2020-01-08,20,2,44.92
2020-01-08,21,2,41.67
2020-01-08,22,2,39.41
2020-01-08,23,2,34.08
2020-01-09,0,3,32.20
2020-01-09,1,3,32.56
2020-01-09,2,3,30.42
2020-01-09,3,3,28.80
2020-01-09,4,3,28.87
2020-01-09,5,3,34.99
2020-01-09,6,3,46.16
2020-01-09,7,3,47.51
2020-01-09,8,3,45.68
2020-01-09,9,3,43.61
2020-01-09,10,3,40.17
2020-01-09,11,3,37.67
2020-01-09,12,3,34.04
2020-01-09,13,3,32.90
2020-01-09,14,3,32.54
2020-01-09,15,3,33.21
2020-01-09,16,3,42.85
2020-01-09,17,3,44.23
2020-01-09,18,3,41.60
2020-01-09,19,3,33.89
2020-01-09,20,3,31.34
2020-01-09,21,3,31.30
2020-01-09,22,3,30.12
2020-01-09,23,3,27.81
2020-01-10,0,4,27.62
2020-01-10,1,4,27.54
2020-01-10,2,4,26.47
2020-01-10,3,4,26.70
2020-01-10,4,4,28.20
2020-01-10,5,4,32.00
2020-01-10,6,4,43.66
2020-01-10,7,4,47.40
2020-01-10,8,4,47.92
2020-01-10,9,4,46.87
2020-01-10,10,4,44.20
2020-01-10,11,4,41.60
2020-01-10,12,4,38.01
2020-01-10,13,4,36.21
2020-01-10,14,4,36.27
2020-01-10,15,4,40.62
2020-01-10,16,4,47.30
2020-01-10,17,4,49.97
2020-01-10,18,4,47.36
2020-01-10,19,4,45.21
2020-01-10,20,4,41.56
2020-01-10,21,4,39.90
2020-01-10,22,4,33.12
2020-01-10,23,4,35.01
2020-01-11,0,5,34.00
2020-01-11,1,5,31.43
2020-01-11,2,5,29.14
2020-01-11,3,5,28.86
2020-01-11,4,5,28.43
2020-01-11,5,5,29.32
2020-01-11,6,5,31.32
2020-01-11,7,5,35.68
2020-01-11,8,5,40.00
2020-01-11,9,5,38.08
2020-01-11,10,5,37.90
2020-01-11,11,5,38.60
2020-01-11,12,5,33.06
2020-01-11,13,5,31.59
2020-01-11,14,5,32.51
2020-01-11,15,5,33.71
2020-01-11,16,5,41.05
2020-01-11,17,5,44.62
2020-01-11,18,5,44.65
2020-01-11,19,5,40.15
2020-01-11,20,5,29.38
2020-01-11,21,5,36.08
2020-01-11,22,5,39.13
2020-01-11,23,5,25.26
2020-01-12,0,6,23.53
2020-01-12,1,6,24.15
2020-01-12,2,6,20.65
2020-01-12,3,6,20.57
2020-01-12,4,6,21.04
2020-01-12,5,6,20.64
2020-01-12,6,6,29.60
2020-01-12,7,6,28.80
2020-01-12,8,6,27.47
2020-01-12,9,6,30.25
2020-01-12,10,6,28.93
2020-01-12,11,6,33.53
2020-01-12,12,6,26.72
2020-01-12,13,6,24.31
2020-01-12,14,6,25.33
2020-01-12,15,6,27.36
2020-01-12,16,6,33.73
2020-01-12,17,6,38.91
2020-01-12,18,6,40.87
2020-01-12,19,6,38.11
2020-01-12,20,6,30.38
2020-01-12,21,6,35.17
2020-01-12,22,6,37.81
2020-01-12,23,6,30.22
2020-01-13,0,0,26.98
2020-01-13,1,0,25.65
2020-01-13,2,0,25.03
2020-01-13,3,0,25.12
2020-01-13,4,0,27.74
2020-01-13,5,0,38.40
2020-01-13,6,0,48.64
2020-01-13,7,0,52.93
2020-01-13,8,0,49.89
2020-01-13,9,0,48.89
2020-01-13,10,0,47.20
2020-01-13,11,0,47.00
2020-01-13,12,0,45.95
2020-01-13,13,0,45.00
2020-01-13,14,0,42.97
2020-01-13,15,0,43.68
2020-01-13,16,0,46.81
2020-01-13,17,0,45.27
2020-01-13,18,0,42.57
2020-01-13,19,0,34.03
2020-01-13,20,0,29.23
2020-01-13,21,0,28.67
2020-01-13,22,0,26.76
2020-01-13,23,0,24.38
2020-01-14,0,1,19.53
2020-01-14,1,1,15.35
2020-01-14,2,1,9.38
2020-01-14,3,1,8.66
2020-01-14,4,1,17.29
2020-01-14,5,1,28.44
2020-01-14,6,1,36.73
2020-01-14,7,1,39.06
2020-01-14,8,1,39.11
2020-01-14,9,1,38.86
2020-01-14,10,1,39.06
2020-01-14,11,1,37.75
2020-01-14,12,1,35.46
2020-01-14,13,1,35.82
2020-01-14,14,1,32.99
2020-01-14,15,1,32.69
2020-01-14,16,1,38.77
2020-01-14,17,1,39.37
2020-01-14,18,1,39.25
2020-01-14,19,1,32.56
2020-01-14,20,1,31.10
2020-01-14,21,1,32.13
2020-01-14,22,1,29.55
2020-01-14,23,1,24.95
2020-01-15,0,2,19.36
2020-01-15,1,2,16.01
2020-01-15,2,2,11.09
2020-01-15,3,2,10.52
2020-01-15,4,2,19.15
2020-01-15,5,2,30.02
2020-01-15,6,2,38.53
2020-01-15,7,2,41.64
2020-01-15,8,2,39.54
2020-01-15,9,2,35.24
2020-01-15,10,2,34.06
2020-01-15,11,2,32.00
2020-01-15,12,2,31.27
2020-01-15,13,2,33.47
2020-01-15,14,2,34.46
2020-01-15,15,2,36.54
2020-01-15,16,2,43.32
2020-01-15,17,2,44.14
2020-01-15,18,2,44.25
2020-01-15,19,2,38.02
2020-01-15,20,2,33.40
2020-01-15,21,2,35.42
2020-01-15,22,2,32.39
2020-01-15,23,2,31.17
2020-01-16,0,3,31.18
2020-01-16,1,3,30.80
2020-01-16,2,3,29.90
2020-01-16,3,3,29.72
2020-01-16,4,3,31.10
2020-01-16,5,3,38.70
2020-01-16,6,3,45.42
2020-01-16,7,3,52.40
2020-01-16,8,3,47.00
2020-01-16,9,3,43.51
2020-01-16,10,3,42.10
2020-01-16,11,3,40.36
2020-01-16,12,3,40.08
2020-01-16,13,3,36.81
2020-01-16,14,3,32.49
2020-01-16,15,3,32.87
2020-01-16,16,3,40.84
2020-01-16,17,3,43.15
2020-01-16,18,3,40.45
2020-01-16,19,3,35.39
2020-01-16,20,3,31.14
2020-01-16,21,3,32.17
2020-01-16,22,3,32.68
2020-01-16,23,3,27.60
2020-01-17,0,4,27.42
2020-01-17,1,4,26.86
2020-01-17,2,4,25.71
2020-01-17,3,4,26.01
2020-01-17,4,4,27.97
2020-01-17,5,4,31.09
2020-01-17,6,4,40.25
2020-01-17,7,4,43.80
2020-01-17,8,4,43.19
2020-01-17,9,4,43.68
2020-01-17,10,4,42.72
2020-01-17,11,4,41.37
2020-01-17,12,4,39.98
2020-01-17,13,4,39.02
2020-01-17,14,4,39.11
2020-01-17,15,4,41.37
2020-01-17,16,4,43.98
2020-01-17,17,4,46.00
2020-01-17,18,4,44.66
2020-01-17,19,4,40.99
2020-01-17,20,4,33.90
2020-01-17,21,4,33.38
2020-01-17,22,4,33.00
2020-01-17,23,4,32.87
2020-01-18,0,5,29.73
2020-01-18,1,5,31.30
2020-01-18,2,5,26.45
2020-01-18,3,5,26.52
2020-01-18,4,5,27.05
2020-01-18,5,5,32.45
2020-01-18,6,5,33.21
2020-01-18,7,5,37.74
2020-01-18,8,5,38.92
2020-01-18,9,5,40.00
2020-01-18,10,5,39.30
2020-01-18,11,5,39.59
2020-01-18,12,5,37.86
2020-01-18,13,5,35.69
2020-01-18,14,5,35.69
2020-01-18,15,5,37.41
2020-01-18,16,5,41.30
2020-01-18,17,5,43.04
2020-01-18,18,5,41.91
2020-01-18,19,5,39.81
2020-01-18,20,5,35.13
2020-01-18,21,5,37.92
2020-01-18,22,5,35.69
2020-01-18,23,5,33.33
2020-01-19,0,6,30.98
2020-01-19,1,6,29.90
2020-01-19,2,6,28.79
2020-01-19,3,6,27.71
2020-01-19,4,6,27.26
2020-01-19,5,6,27.82
2020-01-19,6,6,30.03
2020-01-19,7,6,31.79
2020-01-19,8,6,35.20
2020-01-19,9,6,35.20
2020-01-19,10,6,34.47
2020-01-19,11,6,33.36
2020-01-19,12,6,29.90
2020-01-19,13,6,28.51
2020-01-19,14,6,29.12
2020-01-19,15,6,29.14
2020-01-19,16,6,33.55
2020-01-19,17,6,44.24
2020-01-19,18,6,43.89
2020-01-19,19,6,41.14
2020-01-19,20,6,36.74
2020-01-19,21,6,40.00
2020-01-19,22,6,36.15
2020-01-19,23,6,34.24
2020-01-20,0,0,34.01
2020-01-20,1,0,33.08
2020-01-20,2,0,32.10
2020-01-20,3,0,31.50
2020-01-20,4,0,34.12
2020-01-20,5,0,45.63
2020-01-20,6,0,52.77
2020-01-20,7,0,59.32
2020-01-20,8,0,57.01
2020-01-20,9,0,50.63
2020-01-20,10,0,48.17
2020-01-20,11,0,43.96
2020-01-20,12,0,43.02
2020-01-20,13,0,43.11
2020-01-20,14,0,44.70
2020-01-20,15,0,46.00
2020-01-20,16,0,55.91
2020-01-20,17,0,57.05
2020-01-20,18,0,54.02
2020-01-20,19,0,48.68
2020-01-20,20,0,44.35
2020-01-20,21,0,41.74
2020-01-20,22,0,39.61
2020-01-20,23,0,35.38
2020-01-21,0,1,34.92
2020-01-21,1,1,35.62
2020-01-21,2,1,34.34
2020-01-21,3,1,34.76
2020-01-21,4,1,36.46
2020-01-21,5,1,42.39
2020-01-21,6,1,50.91
2020-01-21,7,1,60.07
2020-01-21,8,1,58.68
2020-01-21,9,1,53.63
2020-01-21,10,1,52.00
2020-01-21,11,1,47.32
2020-01-21,12,1,45.63
2020-01-21,13,1,45.97
2020-01-21,14,1,47.71
2020-01-21,15,1,49.98
2020-01-21,16,1,57.62
2020-01-21,17,1,62.05
2020-01-21,18,1,57.60
2020-01-21,19,1,49.95
2020-01-21,20,1,46.03
2020-01-21,21,1,43.40
2020-01-21,22,1,42.08
2020-01-21,23,1,38.70
2020-01-22,0,2,36.67
2020-01-22,1,2,35.76
2020-01-22,2,2,33.85
2020-01-22,3,2,33.70
2020-01-22,4,2,35.04
2020-01-22,5,2,40.55
2020-01-22,6,2,49.26
2020-01-22,7,2,58.76
2020-01-22,8,2,60.89
2020-01-22,9,2,54.94
2020-01-22,10,2,53.32
2020-01-22,11,2,50.77
2020-01-22,12,2,49.97
2020-01-22,13,2,50.00
2020-01-22,14,2,52.40
2020-01-22,15,2,55.63
2020-01-22,16,2,62.07
2020-01-22,17,2,65.09
2020-01-22,18,2,59.58
2020-01-22,19,2,52.52
2020-01-22,20,2,47.01
2020-01-22,21,2,43.99
2020-01-22,22,2,41.20
2020-01-22,23,2,40.01
2020-01-23,0,3,39.06
2020-01-23,1,3,38.00
2020-01-23,2,3,36.24
2020-01-23,3,3,36.51
2020-01-23,4,3,41.62
2020-01-23,5,3,47.00
2020-01-23,6,3,58.74
2020-01-23,7,3,66.62
2020-01-23,8,3,64.86
2020-01-23,9,3,61.68
2020-01-23,10,3,57.42
2020-01-23,11,3,55.36
2020-01-23,12,3,53.68
2020-01-23,13,3,51.20
2020-01-23,14,3,53.54
2020-01-23,15,3,54.75
2020-01-23,16,3,62.35
2020-01-23,17,3,68.64
2020-01-23,18,3,60.40
2020-01-23,19,3,55.53
2020-01-23,20,3,47.16
2020-01-23,21,3,43.90
2020-01-23,22,3,42.60
2020-01-23,23,3,37.14
2020-01-24,0,4,40.82
2020-01-24,1,4,39.01
2020-01-24,2,4,36.92
2020-01-24,3,4,36.38
2020-01-24,4,4,36.66
2020-01-24,5,4,46.09
2020-01-24,6,4,58.29
2020-01-24,7,4,66.74
2020-01-24,8,4,65.00
2020-01-24,9,4,61.12
2020-01-24,10,4,58.84
2020-01-24,11,4,56.61
2020-01-24,12,4,53.29
2020-01-24,13,4,52.00
2020-01-24,14,4,53.06
2020-01-24,15,4,54.01
2020-01-24,16,4,60.79
2020-01-24,17,4,65.10
2020-01-24,18,4,59.97
2020-01-24,19,4,52.15
2020-01-24,20,4,45.10
2020-01-24,21,4,44.59
2020-01-24,22,4,42.51
2020-01-24,23,4,42.00
2020-01-25,0,5,40.48
2020-01-25,1,5,37.01
2020-01-25,2,5,35.14
2020-01-25,3,5,32.87
2020-01-25,4,5,32.84
2020-01-25,5,5,34.12
2020-01-25,6,5,37.10
2020-01-25,7,5,42.42
2020-01-25,8,5,44.97
2020-01-25,9,5,45.96
2020-01-25,10,5,44.89
2020-01-25,11,5,43.67
2020-01-25,12,5,41.14
2020-01-25,13,5,39.61
2020-01-25,14,5,41.29
2020-01-25,15,5,43.27
2020-01-25,16,5,46.25
2020-01-25,17,5,49.99
2020-01-25,18,5,45.84
2020-01-25,19,5,43.01
2020-01-25,20,5,38.25
2020-01-25,21,5,40.57
2020-01-25,22,5,36.58
2020-01-25,23,5,34.43
2020-01-26,0,6,34.19
2020-01-26,1,6,32.40
2020-01-26,2,6,29.84
2020-01-26,3,6,29.33
2020-01-26,4,6,28.74
2020-01-26,5,6,29.42
2020-01-26,6,6,29.60
2020-01-26,7,6,31.37
2020-01-26,8,6,35.65
2020-01-26,9,6,40.12
2020-01-26,10,6,41.35
2020-01-26,11,6,41.86
2020-01-26,12,6,38.23
2020-01-26,13,6,36.03
2020-01-26,14,6,34.56
2020-01-26,15,6,33.43
2020-01-26,16,6,39.99
2020-01-26,17,6,42.00
2020-01-26,18,6,44.42
2020-01-26,19,6,32.63
2020-01-26,20,6,29.12
2020-01-26,21,6,33.05
2020-01-26,22,6,30.60
2020-01-26,23,6,28.48
2020-01-27,0,0,28.14
2020-01-27,1,0,27.13
2020-01-27,2,0,23.56
2020-01-27,3,0,21.31
2020-01-27,4,0,26.91
2020-01-27,5,0,29.92
2020-01-27,6,0,42.20
2020-01-27,7,0,45.73
2020-01-27,8,0,45.50
2020-01-27,9,0,44.68
2020-01-27,10,0,43.19
2020-01-27,11,0,42.91
2020-01-27,12,0,43.54
2020-01-27,13,0,43.81
2020-01-27,14,0,45.13
2020-01-27,15,0,43.15
2020-01-27,16,0,47.08
2020-01-27,17,0,51.21
2020-01-27,18,0,47.12
2020-01-27,19,0,43.72
2020-01-27,20,0,40.25
2020-01-27,21,0,36.53
2020-01-27,22,0,33.01
2020-01-27,23,0,27.79
2020-01-28,0,1,26.84
2020-01-28,1,1,25.64
2020-01-28,2,1,24.99
2020-01-28,3,1,25.00
2020-01-28,4,1,26.32
2020-01-28,5,1,31.30
2020-01-28,6,1,41.94
2020-01-28,7,1,44.94
2020-01-28,8,1,44.33
2020-01-28,9,1,42.90
2020-01-28,10,1,41.85
2020-01-28,11,1,40.43
2020-01-28,12,1,37.97
2020-01-28,13,1,32.32
2020-01-28,14,1,30.92
2020-01-28,15,1,32.10
2020-01-28,16,1,40.48
2020-01-28,17,1,43.33
2020-01-28,18,1,43.86
2020-01-28,19,1,38.34
2020-01-28,20,1,28.78
2020-01-28,21,1,31.98
2020-01-28,22,1,30.69
2020-01-28,23,1,28.79
2020-01-29,0,2,28.74
2020-01-29,1,2,27.72
2020-01-29,2,2,21.66
2020-01-29,3,2,21.55
2020-01-29,4,2,27.23
2020-01-29,5,2,31.02
2020-01-29,6,2,42.03
2020-01-29,7,2,44.72
2020-01-29,8,2,43.71
2020-01-29,9,2,42.73
2020-01-29,10,2,42.71
2020-01-29,11,2,39.35
2020-01-29,12,2,37.18
2020-01-29,13,2,37.85
2020-01-29,14,2,37.94
2020-01-29,15,2,39.02
2020-01-29,16,2,42.79
2020-01-29,17,2,45.01
2020-01-29,18,2,45.10
2020-01-29,19,2,41.02
2020-01-29,20,2,33.63
2020-01-29,21,2,33.69
2020-01-29,22,2,33.41
2020-01-29,23,2,30.48
2020-01-30,0,3,27.65
2020-01-30,1,3,26.90
2020-01-30,2,3,26.20
2020-01-30,3,3,25.90
2020-01-30,4,3,27.01
2020-01-30,5,3,33.15
2020-01-30,6,3,44.27
2020-01-30,7,3,45.17
2020-01-30,8,3,45.29
2020-01-30,9,3,44.10
2020-01-30,10,3,43.04
2020-01-30,11,3,41.62
2020-01-30,12,3,40.08
2020-01-30,13,3,37.53
2020-01-30,14,3,35.51
2020-01-30,15,3,37.38
2020-01-30,16,3,39.70
2020-01-30,17,3,43.01
2020-01-30,18,3,41.10
2020-01-30,19,3,31.67
2020-01-30,20,3,29.40
2020-01-30,21,3,30.43
2020-01-30,22,3,29.28
2020-01-30,23,3,23.61
2020-01-31,0,4,17.42
2020-01-31,1,4,18.72
2020-01-31,2,4,16.38
2020-01-31,3,4,15.36
2020-01-31,4,4,19.32
2020-01-31,5,4,25.50
2020-01-31,6,4,37.94
2020-01-31,7,4,40.22
2020-01-31,8,4,40.56
2020-01-31,9,4,38.06
2020-01-31,10,4,37.95
2020-01-31,11,4,35.67
2020-01-31,12,4,31.61
2020-01-31,13,4,29.00
2020-01-31,14,4,30.07
2020-01-31,15,4,28.10
2020-01-31,16,4,33.78
2020-01-31,17,4,37.16
2020-01-31,18,4,35.20
2020-01-31,19,4,29.36
2020-01-31,20,4,26.98
2020-01-31,21,4,28.74
2020-01-31,22,4,24.12
2020-01-31,23,4,14.71
2020-02-01,0,5,11.62
2020-02-01,1,5,10.77
2020-02-01,2,5,4.59
2020-02-01,3,5,0.53
2020-02-01,4,5,2.53
2020-02-01,5,5,7.69
2020-02-01,6,5,12.27
2020-02-01,7,5,21.90
2020-02-01,8,5,25.33
2020-02-01,9,5,22.09
2020-02-01,10,5,24.09
2020-02-01,11,5,26.35
2020-02-01,12,5,24.61
2020-02-01,13,5,15.56
2020-02-01,14,5,13.50
2020-02-01,15,5,14.48
2020-02-01,16,5,19.93
2020-02-01,17,5,28.36
2020-02-01,18,5,31.12
2020-02-01,19,5,26.54
2020-02-01,20,5,13.30
2020-02-01,21,5,17.24
2020-02-01,22,5,28.56
2020-02-01,23,5,23.14
2020-02-02,0,6,17.22
2020-02-02,1,6,19.50
2020-02-02,2,6,14.71
2020-02-02,3,6,7.68
2020-02-02,4,6,8.17
2020-02-02,5,6,9.91
2020-02-02,6,6,12.48
2020-02-02,7,6,20.02
2020-02-02,8,6,25.51
2020-02-02,9,6,26.97
2020-02-02,10,6,29.23
2020-02-02,11,6,28.03
2020-02-02,12,6,24.55
2020-02-02,13,6,18.60
2020-02-02,14,6,12.14
2020-02-02,15,6,18.83
2020-02-02,16,6,15.07
2020-02-02,17,6,31.57
2020-02-02,18,6,36.93
2020-02-02,19,6,27.05
2020-02-02,20,6,21.99
2020-02-02,21,6,23.87
2020-02-02,22,6,17.38
2020-02-02,23,6,15.92
2020-02-03,0,0,15.55
2020-02-03,1,0,14.38
2020-02-03,2,0,9.23
2020-02-03,3,0,6.95
2020-02-03,4,0,6.69
2020-02-03,5,0,24.32
2020-02-03,6,0,36.49
2020-02-03,7,0,39.97
2020-02-03,8,0,39.26
2020-02-03,9,0,35.52
2020-02-03,10,0,32.97
2020-02-03,11,0,29.08
2020-02-03,12,0,28.38
2020-02-03,13,0,28.73
2020-02-03,14,0,28.29
2020-02-03,15,0,24.90
2020-02-03,16,0,33.08
2020-02-03,17,0,37.99
2020-02-03,18,0,36.57
2020-02-03,19,0,31.00
2020-02-03,20,0,27.16
2020-02-03,21,0,27.13
2020-02-03,22,0,24.76
2020-02-03,23,0,20.79
2020-02-04,0,1,17.41
2020-02-04,1,1,16.24
2020-02-04,2,1,11.90
2020-02-04,3,1,9.77
2020-02-04,4,1,15.88
2020-02-04,5,1,24.88
2020-02-04,6,1,29.70
2020-02-04,7,1,35.01
2020-02-04,8,1,33.95
2020-02-04,9,1,29.90
2020-02-04,10,1,29.03
2020-02-04,11,1,27.07
2020-02-04,12,1,26.43
2020-02-04,13,1,27.53
2020-02-04,14,1,29.05
2020-02-04,15,1,31.42
2020-02-04,16,1,39.92
2020-02-04,17,1,41.30
2020-02-04,18,1,41.51
2020-02-04,19,1,39.75
2020-02-04,20,1,30.13
2020-02-04,21,1,30.36
2020-02-04,22,1,32.40
2020-02-04,23,1,25.44
2020-02-05,0,2,25.00
2020-02-05,1,2,24.43
2020-02-05,2,2,23.63
2020-02-05,3,2,24.83
2020-02-05,4,2,26.62
2020-02-05,5,2,37.54
2020-02-05,6,2,44.91
2020-02-05,7,2,49.16
2020-02-05,8,2,44.78
2020-02-05,9,2,41.37
2020-02-05,10,2,40.00
2020-02-05,11,2,37.07
2020-02-05,12,2,35.16
2020-02-05,13,2,35.17
2020-02-05,14,2,37.13
2020-02-05,15,2,40.25
2020-02-05,16,2,42.19
2020-02-05,17,2,45.83
2020-02-05,18,2,45.66
2020-02-05,19,2,42.59
2020-02-05,20,2,38.05
2020-02-05,21,2,37.50
2020-02-05,22,2,32.76
2020-02-05,23,2,28.90
2020-02-06,0,3,26.35
2020-02-06,1,3,24.90
2020-02-06,2,3,24.46
2020-02-06,3,3,25.25
2020-02-06,4,3,28.00
2020-02-06,5,3,33.00
2020-02-06,6,3,43.15
2020-02-06,7,3,44.88
2020-02-06,8,3,45.02
2020-02-06,9,3,42.38
2020-02-06,10,3,40.81
2020-02-06,11,3,39.25
2020-02-06,12,3,38.01
2020-02-06,13,3,37.94
2020-02-06,14,3,38.06
2020-02-06,15,3,39.09
2020-02-06,16,3,42.51
2020-02-06,17,3,46.83
2020-02-06,18,3,47.21
2020-02-06,19,3,43.63
2020-02-06,20,3,37.98
2020-02-06,21,3,37.66
2020-02-06,22,3,33.58
2020-02-06,23,3,33.32
2020-02-07,0,4,32.18
2020-02-07,1,4,31.04
2020-02-07,2,4,28.62
2020-02-07,3,4,26.51
2020-02-07,4,4,27.75
2020-02-07,5,4,36.32
2020-02-07,6,4,44.98
2020-02-07,7,4,54.58
2020-02-07,8,4,47.00
2020-02-07,9,4,41.81
2020-02-07,10,4,38.52
2020-02-07,11,4,37.61
2020-02-07,12,4,34.61
2020-02-07,13,4,32.93
2020-02-07,14,4,32.07
2020-02-07,15,4,32.07
2020-02-07,16,4,35.17
2020-02-07,17,4,39.93
2020-02-07,18,4,35.47
2020-02-07,19,4,32.23
2020-02-07,20,4,27.93
2020-02-07,21,4,27.37
2020-02-07,22,4,26.84
2020-02-07,23,4,25.25
2020-02-08,0,5,24.28
2020-02-08,1,5,23.98
2020-02-08,2,5,22.90
2020-02-08,3,5,21.75
2020-02-08,4,5,20.12
2020-02-08,5,5,22.34
2020-02-08,6,5,25.54
2020-02-08,7,5,28.05
2020-02-08,8,5,29.07
2020-02-08,9,5,28.36
2020-02-08,10,5,28.56
2020-02-08,11,5,29.90
2020-02-08,12,5,27.94
2020-02-08,13,5,26.80
2020-02-08,14,5,29.92
2020-02-08,15,5,29.91
2020-02-08,16,5,34.96
2020-02-08,17,5,41.30
2020-02-08,18,5,38.71
2020-02-08,19,5,31.29
2020-02-08,20,5,26.84
2020-02-08,21,5,27.39
2020-02-08,22,5,26.40
2020-02-08,23,5,23.15
2020-02-09,0,6,15.23
2020-02-09,1,6,13.31
2020-02-09,2,6,9.18
2020-02-09,3,6,7.54
2020-02-09,4,6,4.85
2020-02-09,5,6,5.53
2020-02-09,6,6,10.45
2020-02-09,7,6,11.20
2020-02-09,8,6,15.51
2020-02-09,9,6,11.72
2020-02-09,10,6,13.81
2020-02-09,11,6,18.35
2020-02-09,12,6,13.66
2020-02-09,13,6,11.07
2020-02-09,14,6,10.28
2020-02-09,15,6,8.42
2020-02-09,16,6,12.13
2020-02-09,17,6,22.00
2020-02-09,18,6,26.37
2020-02-09,19,6,17.07
2020-02-09,20,6,19.96
2020-02-09,21,6,28.63
2020-02-09,22,6,24.13
2020-02-09,23,6,11.95
2020-02-10,0,0,9.94
2020-02-10,1,0,8.63
2020-02-10,2,0,2.77
2020-02-10,3,0,2.58
2020-02-10,4,0,9.25
2020-02-10,5,0,14.52
2020-02-10,6,0,24.74
2020-02-10,7,0,32.58
2020-02-10,8,0,28.90
2020-02-10,9,0,26.69
2020-02-10,10,0,22.55
2020-02-10,11,0,18.63
2020-02-10,12,0,19.88
