Jours/Heures;00:00;00:30;01:00;01:30;02:00;02:30;03:00;03:30;04:00;04:30;05:00;05:30;06:00;06:30;07:00;07:30;08:00;08:30;09:00;09:30;10:00;10:30;11:00;11:30;12:00;12:30;13:00;13:30;14:00;14:30;15:00;15:30;16:00;16:30;17:00;17:30;18:00;18:30;19:00;19:30;20:00;20:30;21:00;21:30;22:00;22:30;23:00;23:30
 27/09/2019;45024;42241;40252;40253;39386;38412;37020;36223;35481;35394;35894;37393;38992;42022;45521;47386;48020;48880;50095;50734;50736;51165;51555;51618;52583;52109;53323;50965;50424;51293;49261;48478;47822;47009;46564;46475;47184;47640;48862;48344;49573;48364;46488;45135;43596;44535;46525;45695
 28/09/2019;44086;41885;39600;39890;38505;37206;35666;34811;34040;33647;33241;34132;34720;35532;36941;37679;38013;39578;41245;42549;43083;43746;44092;44688;46213;46139;47389;44887;43726;44376;42424;41725;41045;40581;40247;40402;41234;42033;43370;43329;44836;43812;42370;41208;40028;41130;43442;43457
 29/09/2019;42181;40392;38381;38637;37686;36005;34490;33566;32862;32365;31778;32314;32736;33335;34225;34438;34453;35670;37025;38423;39239;40019;40826;41631;43548;43442;44764;41895;40454;40829;38957;38261;37743;37173;37098;37838;38795;40070;42041;43109;44722;43953;42699;41562;40293;41439;43402;43456
 30/09/2019;41827;39956;37760;38009;36993;36009;34590;33894;33440;33406;34097;35908;38166;41200;44674;46794;47382;48093;48959;49894;50132;50473;50864;51316;52289;51610;52794;50978;50881;51235;49667;49144;48391;47824;47436;47131;47789;48639;50635;50877;51881;49709;47702;46250;44596;45411;47337;46968
 01/10/2019;45092;43143;40659;40878;40270;38745;37615;36700;36103;36455;36589;37960;39980;42904;46150;48534;49037;49772;50572;51402;51648;51784;52138;52554;53562;52545;53844;51939;51665;51899;50702;50192;49309;48657;48156;48030;48513;49226;51013;51230;52306;50344;48509;46952;45143;45801;47835;47398
 02/10/2019;45524;43253;40903;41260;40366;39091;37561;36869;36438;36201;36783;38267;40250;43222;46475;48749;49261;50551;51664;52195;52263;52404;52734;53238;53738;52831;54360;52290;52209;52306;50851;50261;49620;48924;48174;48034;48835;50005;52002;52642;53728;51726;49734;48149;46479;47243;49535;48987
 03/10/2019;47270;44977;42622;43158;42202;40827;39508;38572;37936;37834;38630;40028;42087;45581;49284;51946;52408;53332;53704;54447;54351;54215;54091;54444;54681;53550;54620;52595;52010;52113;50596;50026;49397;48811;48202;48066;48979;49981;52020;52806;54034;51972;50109;48325;46610;47591;49818;49264
 04/10/2019;47564;44957;42792;42762;42293;40839;39548;38542;37976;37745;38442;39806;41706;45076;48370;50815;51206;51663;52427;53085;53136;53038;53344;53240;53710;52846;54166;51730;51153;51294;49345;48765;47924;47147;46532;46916;47582;48136;49324;50026;51636;49866;47734;46592;45016;46135;48324;47470
 05/10/2019;45914;43723;41227;41603;40694;38981;37431;36467;35881;35210;35149;35823;36725;37935;39308;40389;40446;41688;43001;44356;44950;45407;45761;46209;47663;47053;48716;46076;44845;44706;42902;42397;41494;40990;40551;40819;41841;42765;44196;45520;47197;45739;44086;42889;41991;43051;45419;45582
 06/10/2019;44185;42103;39860;40435;39754;37599;36023;34982;34330;33748;33565;33832;34458;35235;36230;36807;36849;37829;38985;40504;41571;42536;43103;43855;45507;45071;46614;43724;42179;42102;40397;39684;38950;38419;37940;39094;40005;41536;43793;45982;47679;46428;44962;43827;42709;43749;45894;45910
 07/10/2019;44165;42185;39958;40347;39777;38265;36812;36056;35497;35563;36501;38358;40796;44147;47665;50302;50882;51551;52238;53156;53343;53672;53674;54102;54744;54165;55130;53236;53054;52590;51467;50871;50061;49382;48572;48748;49397;50581;52787;54271;55401;53021;50638;48943;47514;48293;50316;49960
 08/10/2019;48008;45304;43102;43124;42801;41045;39940;38916;38195;38470;38812;40226;42306;45423;48685;51541;51846;52622;53010;53951;53936;53937;54058;54351;55107;54282;55359;53433;52938;52473;51682;51310;50327;49615;48963;48980;49545;50573;52687;53972;54636;52197;50237;48497;47122;47795;49910;49259
 09/10/2019;47537;44529;42467;42730;42125;40575;39256;38396;37927;37750;38372;39784;41905;44900;48338;50963;51472;52693;53475;54438;54320;54622;54980;55262;55919;55280;56715;54760;54279;53986;52705;52111;51255;50662;49490;49812;50664;52139;54419;56049;56401;53843;51541;49691;48294;49019;51114;50415
 10/10/2019;48819;46135;43895;44373;43525;42006;40500;39641;38951;38733;39569;40767;43005;46361;50022;53075;53499;54029;54202;54836;54720;54845;54952;55094;55755;54761;55901;53878;53098;52802;51741;51190;50451;49721;49167;48889;49845;51184;53556;55237;55637;52937;50650;48977;47247;48095;50286;49681
 11/10/2019;48065;45084;43112;43183;42695;41217;39803;39070;38417;38316;39200;40422;42683;45750;49410;52506;53027;53205;53896;54076;54143;53937;54041;53804;54282;53515;54804;52371;51782;51914;50115;49498;48687;47765;46989;47353;47898;48796;50499;52293;52982;50599;48524;47132;45765;46402;48832;47942
 12/10/2019;46417;44229;41888;42148;41372;39680;38054;37233;36496;36049;35878;36566;37629;38565;40047;41596;41968;42646;43931;44919;45518;45763;45995;46314;47950;47494;49388;46662;45384;45245;43505;43011;42383;41813;41124;41577;42359;43442;45271;47500;48322;46023;44279;43024;42212;43015;45580;45468
 13/10/2019;44235;41819;39861;40108;39609;37530;35927;35024;34255;33834;33589;33822;34445;35174;35901;36822;37035;37466;38460;39856;40799;41710;42385;43107;45247;44948;46866;43857;42424;41940;40593;40102;39597;38811;38532;39471;40303;41943;44328;47329;48168;45977;44539;43167;42022;42936;45156;45126
 14/10/2019;43534;41402;39403;39757;39203;37571;36142;35439;34801;35004;35910;37706;40032;43430;46878;49934;50568;50697;51212;51649;51688;52136;52296;52706;53648;53027;54512;52627;52437;52252;51105;50638;49984;49146;48373;48392;49024;50187;52593;54994;54504;51217;48837;46881;45462;46306;48543;48287
 15/10/2019;46384;43774;41730;41733;41310;39841;38423;37664;37038;37212;37871;39255;41360;44669;48057;51089;51909;52004;52533;53072;53317;53465;53851;54062;55238;54349;55752;53582;53036;52390;51688;51412;50356;49622;49001;48830;49731;50867;53508;55650;55606;52541;50486;48728;47001;47702;49940;49539
 16/10/2019;47723;45528;43321;43214;42701;41318;39776;39125;38573;38236;39128;40452;42484;45450;48961;51472;52449;53072;53745;54184;54195;54226;54285;54415;55349;54448;55976;53758;53286;52335;51603;51087;50326;49821;48374;48776;49650;51195;53786;55806;56036;52736;50565;48838;47272;48096;50456;50008
 17/10/2019;48476;45643;43251;43523;42617;41381;39833;39098;38464;38154;38958;40260;42323;45888;49436;52508;53335;53397;53466;54021;53904;53988;53807;54096;54943;54044;55294;53230;52475;51664;51094;50454;49893;49089;48481;48133;49136;50543;53280;55363;55232;51990;49811;48211;46711;47759;49867;49497
 18/10/2019;47918;45513;43532;43369;42587;41371;39760;39032;38492;38363;39129;40492;42505;45775;49095;52079;53083;52801;53211;53691;53893;54002;53992;54075;54915;54190;55623;53182;52602;52282;50703;50099;49164;48149;47936;47990;48765;49762;51969;54184;54080;51404;49393;48049;46528;47661;49987;49656
 19/10/2019;47992;45428;42959;42969;42005;40538;38707;37878;37219;36731;36589;37373;38252;39428;40844;42203;43114;43769;44814;45995;46735;47096;47445;47858;49567;49121;50703;48088;46823;46073;45008;44292;43388;42813;42520;42854;43765;44977;47421;49933;49433;47383;45773;44590;43720;44857;47606;47841
 20/10/2019;46343;43895;41684;41666;41151;39408;37503;36592;35962;35336;35010;35519;35974;36890;37686;38564;39296;39993;40861;42449;43451;44287;44972;45819;47823;47380;48799;45692;44177;42843;42026;41363;40540;40061;39860;40781;41856;43740;47188;49730;49423;47792;46487;45304;44210;45201;47390;47603
 21/10/2019;45770;44360;42019;42236;41645;40304;38617;37990;37352;37419;38292;40165;42457;45900;49275;52457;53718;53947;54245;55167;55309;55561;55670;56162;56893;55947;57101;55037;54683;53937;52635;51896;51234;50596;49917;50425;51165;53057;56477;58211;57364;54280;52044;50472;49200;50073;52315;52077
 22/10/2019;49885;47954;45673;46269;45161;43884;42233;41661;40893;41110;41696;43283;45461;49022;52383;55797;57114;57284;57365;58249;58198;58068;57987;58225;58804;57629;58575;56502;55497;54839;53777;53132;52209;51273;51289;51158;52141;53886;57443;59308;57966;55085;53110;51373;49899;50596;52964;52531
 23/10/2019;50363;48788;46376;46852;45959;44178;42490;41881;41162;41115;41812;43212;44996;47980;50986;53756;55524;56174;56426;57124;57167;57159;57210;57555;58287;57271;58557;56078;55398;54608;53306;52470;51774;51035;50360;50389;51409;53042;56420;58347;56394;54012;51858;50141;48790;49474;52005;51430
 24/10/2019;49434;47550;45071;45612;44962;43034;41530;40671;39997;39841;40651;42011;43892;47188;50404;53416;55132;55425;55330;56051;56037;56338;56349;56746;57541;56451;57742;55296;54611;53990;52859;52010;51569;50818;50365;50054;51308;52740;56302;57997;56237;53800;51534;49981;48632;49708;52080;51641
 25/10/2019;49755;47662;45425;45720;45136;43271;41749;40831;40337;40175;40834;42583;44369;47514;50621;53605;55417;55514;55875;56495;56560;56835;56591;56836;57474;56381;57662;54730;54057;53534;51724;50973;50080;49038;48560;48775;49593;50722;53666;55388;54268;52270;50315;49079;47993;49114;51569;50981
 26/10/2019;49124;46953;44161;44532;43779;41800;40096;39071;38450;38060;37868;38814;39448;40267;41171;42239;43874;44558;45753;46707;47434;47662;47570;48079;49584;49108;50563;47670;46479;46092;44397;43452;42845;42245;41832;42193;43152;44516;47332;49604;48164;46561;45038;43980;43278;44709;47503;47446
 27/10/2019;46112;44581;42288;42270;40312;40312;35494;35070;35066;34916;35352;36286;36777;37611;38365;38474;39416;41114;42664;43897;44620;45190;45698;46513;48702;47652;48801;45656;43761;43256;42127;41642;41382;40759;41944;43526;47251;49339;50828;50373;49199;48302;47318;46367;45284;46535;48944;48988
 28/10/2019;47903;46549;44187;44251;43855;42161;40887;39991;39204;39438;40486;42276;44664;47580;50519;52525;53928;55532;56440;57079;57432;57684;57668;57987;58584;57731;58705;56464;56096;55483;54068;53416;53122;52532;52859;54540;57889;60630;62286;60495;58718;56015;55219;53369;52013;53043;55232;54652
 29/10/2019;52941;50389;48107;48083;47614;45982;44722;43681;42885;42797;43626;45078;47307;50197;52820;54262;56023;57319;58366;59307;59719;59946;59939;60087;60642;59775;60738;58753;58101;57801;56803;56569;56016;55807;56394;57538;60762;63134;64813;62791;60200;57273;55722;54173;52620;53704;55814;55387
 30/10/2019;53796;50790;48478;48936;48181;46500;45140;44204;43624;43426;44429;46088;48132;50941;53628;54428;56472;58251;59087;59976;60240;60178;60095;60355;60850;59925;61256;58970;58421;57622;56198;55528;54944;54886;54846;56741;59998;63071;64706;63495;60612;58356;56117;54437;52924;53821;56186;55568
 31/10/2019;54183;51149;48752;49136;48610;46747;45204;44273;43513;43282;44308;45754;47774;50982;53735;55151;56439;57519;57658;59276;59323;59455;59374;59522;60136;59144;60377;58121;57492;56597;55471;54653;54152;53412;53444;54441;57742;59971;60220;58027;55981;54024;51580;51771;50556;51780;54361;53465
 01/11/2019;52635;50318;48319;47769;47235;45048;43536;42304;41561;40983;40417;41289;41548;42010;42622;41724;42274;43359;43776;46954;47556;48387;48202;48518;49923;49891;51488;48424;46704;45984;44273;43516;42454;41448;42523;44616;47588;49115;50694;50225;48423;46268;45021;44556;44787;46192;49105;48980
 02/11/2019;47786;46136;44035;43281;42847;41035;39553;38581;38264;38094;38082;38696;39419;40571;41150;41661;42299;44468;45892;46917;47784;48336;48287;48935;50433;50345;51978;49284;48428;47769;46215;45408;44640;45708;47416;49027;51735;52619;54016;53731;52170;50090;48690;46735;45838;47167;49834;49843
 03/11/2019;48590;47139;44719;44498;44376;42431;40495;39563;38631;38286;38017;38518;38805;39548;39520;40021;40342;42412;44040;44659;46046;46946;47616;48812;50966;50657;52071;49035;47500;46699;45356;44200;44056;43896;45111;46616;48870;50390;53466;54695;53804;52060;50691;48575;47478;48728;51081;50890
 04/11/2019;49323;46511;44136;44671;43942;42221;40776;40180;39354;39446;40694;42545;44853;47688;50080;52500;53700;55115;56035;56465;56948;56961;56977;57418;58127;57439;58496;56658;56287;55692;54387;53715;53418;52509;52440;54073;57094;59327;61440;60285;58453;55913;54300;52407;50694;51818;54345;53842
 05/11/2019;52183;50583;48320;48604;48065;46553;45088;44326;43653;43703;44609;46444;48299;51446;53927;55993;57464;58610;59667;60410;60775;60723;60547;60911;61732;60821;61931;59915;59405;58491;58036;57869;57547;56886;57664;58989;62473;64409;66009;63898;61510;58545;56848;55197;53766;54802;57318;56513
 06/11/2019;54958;53359;51017;51482;51014;49371;47802;46913;46297;46418;47226;48796;50769;53924;56750;58291;59572;60824;61801;62313;62720;62751;62680;62963;63669;62690;63991;61915;61327;60189;59505;59055;58456;58354;58468;60472;63774;66149;67881;66340;63778;61318;59152;57391;55840;56856;59308;58536
 07/11/2019;57018;54950;52447;52958;52588;50853;49380;48376;47879;47802;48769;50148;52291;55657;58863;61040;61730;62444;62933;63876;64116;64224;64164;64405;65043;64085;65171;62986;62389;61280;60336;59872;59191;59152;59385;61006;64504;66247;68274;66882;64845;62145;59845;59473;57883;59060;61466;60594
 08/11/2019;59373;56880;55058;54734;54640;53117;51731;50928;50414;50522;51483;53276;55351;58898;62283;64093;64493;64600;64669;66804;66644;66598;66182;66196;66424;65371;66681;64035;63386;62966;61400;60921;60071;59462;60775;62710;65823;66782;68002;66927;64815;62235;60651;59528;58983;59987;62359;61836
 09/11/2019;60213;58505;55850;56196;55411;53733;52341;51333;50637;50335;50151;51421;52333;53901;55561;56176;56389;57589;58596;59133;59847;59918;59611;59831;61195;60260;61741;59053;57775;57369;55774;55095;54741;55668;57675;59582;62592;63459;64269;63540;61966;60040;58614;57235;56337;57624;60152;60153
 10/11/2019;58931;57459;55319;55592;55252;53359;51737;50961;50110;49911;49607;50526;51033;52390;53582;54241;54237;55501;56787;57364;58384;58928;59240;59975;61686;61100;62459;59260;57709;57181;55652;54961;54935;54947;56840;58481;61249;62814;65183;65455;64421;62620;61337;59659;58221;59582;61865;61612
 11/11/2019;60285;58961;56858;57175;56749;55001;53543;52682;51982;51479;51559;52005;52794;53498;54559;54630;54812;55920;57506;58402;59389;60151;60301;60410;61410;61745;62971;59983;58549;58193;56271;55793;56016;55730;57068;59069;62576;64312;65981;65290;63840;62139;61061;59369;58255;59790;61682;61342
 12/11/2019;59941;57495;55322;55907;55419;53767;52376;51591;50992;51345;52630;54447;56836;60700;64472;66948;67719;68344;69193;69410;69386;69010;68943;68635;69610;68806;69862;67691;67081;67022;65994;65720;65467;65234;65968;67758;70596;72206;73478;71960;69513;67128;65062;63469;61777;62988;65239;64621
 13/11/2019;63018;61295;58910;59580;58971;57326;55827;55259;54458;54675;55626;57697;59566;63450;66860;68739;69779;70541;71247;71292;71463;71137;71156;70791;71618;70337;71558;69098;68608;68319;67108;66579;66269;66496;66959;69691;72557;74400;75692;74303;71408;69142;66511;64847;63254;64071;66565;65930
 14/11/2019;64534;62613;60280;60809;60149;58746;57323;56518;55791;55775;56747;58521;60801;64438;68339;70520;71145;71648;71855;72274;72311;71941;72090;71777;72418;71173;72088;70154;69369;69288;67993;67734;67588;67636;68059;70234;73021;74527;75846;74754;72820;70113;67795;66976;65428;66423;68566;67563
 15/11/2019;66276;64173;62008;61958;61930;60416;58945;58168;57494;57768;58696;60480;62902;66809;70435;72972;73330;73566;73825;75261;74894;74661;74507;74086;74394;73685;74873;72170;71268;71816;69168;68989;68357;68107;69355;72086;74548;75590;76232;75199;73142;70229;68354;67108;66151;67287;69313;68729
 16/11/2019;67066;65362;62523;62798;62318;60571;58786;57745;56843;56671;56645;57910;59050;60379;62139;63355;63957;64857;66061;66750;67211;67487;67429;67304;68356;68024;69337;66242;64917;65295;62670;62325;61637;62533;64099;66638;68840;69758;70488;69725;68142;66158;64643;63145;62119;63585;66015;66002
 17/11/2019;64889;63524;61330;61645;61351;59589;57744;56784;55904;55683;55771;56618;57293;58383;59610;60562;60904;61758;62926;63702;64477;64944;65355;65503;67026;66448;67834;64512;62554;62377;60492;60183;59674;59946;61571;63936;66206;67617;69720;69773;68611;66918;65573;64183;62798;64016;66518;66164
 18/11/2019;64879;63477;61326;61916;61574;60051;58471;57768;57164;57487;58888;60763;63407;67021;70623;73866;74704;75200;76295;75894;75766;75440;75435;75223;75459;74338;75408;73657;73047;72677;71225;70857;70627;70187;70590;72713;74950;76732;78377;76881;74789;72141;70554;68687;67149;68152;70451;69854
 19/11/2019;68278;65674;63281;64024;63357;61879;60302;59375;58656;58704;59843;61701;64162;67674;71160;74152;74952;75293;76285;76163;75985;75758;75565;75260;75667;74409;75694;73455;72687;72052;71030;70918;70713;70604;71399;74176;76446;78140;79850;78324;75953;73141;71188;69513;67648;68520;70981;70377
 20/11/2019;68590;66178;63958;64428;64043;62595;60905;60126;59323;59402;60679;62667;64816;68820;72190;74766;75785;76467;77413;77341;77142;76922;76524;76195;76651;75333;76494;73846;72764;71886;70533;69884;69438;69570;69834;73159;75610;77644;79304;78192;75531;73132;70918;69290;67471;68216;70718;70029
 21/11/2019;68336;66296;63995;64541;63951;62321;60809;59808;59090;58787;60023;61944;64376;68102;72038;75122;75566;75353;75735;75821;75372;74906;74703;74379;74708;73419;74302;71901;71041;70030;68600;68217;68101;68158;68251;71057;73192;74709;76384;75192;72851;70319;67961;67170;65093;66089;68509;67488
 22/11/2019;66080;64035;62040;61965;61583;59924;58468;57412;56730;56837;57893;59819;62294;66354;70001;73234;73236;72959;73013;73657;72902;72167;71873;71362;71492;70296;71288;68456;67472;66872;64828;64393;63682;63625;64695;67727;69547;70716;71885;70481;68336;65882;64056;62740;61373;62427;64788;63796
 23/11/2019;62117;59502;57036;57249;56478;54319;52601;51418;50470;50303;50170;51223;51820;53674;54846;56862;57010;57622;59137;59424;59991;60352;60433;60423;61695;61339;62866;59767;58457;57989;55966;55569;54823;55621;56883;59745;61666;62804;63706;63021;61227;59410;58188;56832;55679;57078;59674;59449
 24/11/2019;58335;56399;54355;54676;54159;51999;50001;48973;48020;47626;47756;48251;48662;49985;50846;52236;52308;52793;53840;54470;55426;56373;56644;56927;58615;58241;59980;56396;54444;53817;51947;51626;50955;51304;52536;55645;57894;59498;61378;61747;60618;59054;57927;56574;55157;56309;58830;58480
 25/11/2019;57324;56209;54210;54540;54207;52543;50764;50184;49509;49694;51322;53091;55566;59594;63142;66590;67342;67434;67978;67708;67465;67361;66995;66897;67422;66340;67547;65507;64481;64223;62380;61948;61733;61289;61744;64406;66700;68653;70264;68643;66622;63852;61923;60058;58325;59129;61380;60756
 26/11/2019;59437;57774;55542;55660;55215;53682;52115;51256;50558;50555;51685;53525;55775;59524;62979;66596;67071;66612;67043;66687;66287;65899;65645;65532;66082;64871;66047;63542;62702;62543;60361;60212;60106;59988;61034;63941;66065;67674;69347;67612;65573;62614;60563;58686;56561;57293;59579;59069
 27/11/2019;57517;55418;53411;53141;52913;51351;49699;48751;47926;48179;49165;50940;52986;56721;60033;62785;63818;63897;64352;64213;64100;63792;63555;63739;64472;63673;65092;62474;61792;61773;59671;59380;59187;59445;60285;63441;65476;67054;68525;66809;64420;61906;59771;58005;56130;56835;59063;58816
 28/11/2019;57268;54819;52589;52866;52371;50670;49042;48303;47477;47584;48575;50395;52501;56310;60155;63078;64282;63773;64030;64285;64283;64190;64232;64194;64763;64126;65172;62852;62314;62105;60440;60061;60052;59886;60818;63491;65592;66824;68265;66823;64541;61961;59680;58435;56261;57184;59536;58870
 29/11/2019;57721;56119;53837;54165;53647;51962;50136;49551;48723;48966;49962;51830;54070;57965;61486;64472;65516;65114;65064;65841;65610;65418;65419;65245;65606;64821;65886;63574;62852;62834;60814;60338;59773;59355;60969;64051;65824;66571;67856;66764;65244;62690;60800;59460;57996;59443;62079;61744
 30/11/2019;60187;58258;55700;56322;55718;53811;52062;51153;50281;50189;49953;51451;52280;54097;55149;56799;57840;58325;59625;60318;60796;60846;60712;60788;61855;61354;62538;59791;58446;58313;56209;55819;55486;55990;57811;61024;63012;63897;64961;64229;62674;60672;59054;57484;56173;57854;60567;61027
 01/12/2019;59740;58987;56870;57162;56611;54899;53022;51951;51059;50423;50166;51144;51485;52779;53417;54743;55660;56027;57303;58552;59713;60688;61239;61678;63324;62966;64402;61101;59325;59219;57314;57192;57128;57425;59134;62127;63901;65008;66966;66745;65464;63605;62263;60583;59066;60500;62997;63191
 02/12/2019;61783;60708;58901;59316;58885;57652;56042;55307;54705;55020;56286;58698;61075;65263;68938;72495;73840;73737;74206;74336;74104;73721;73298;73111;73344;72293;72989;71022;70079;70078;68311;67947;67905;67990;69299;71982;73708;75325;77300;75832;73637;71216;69200;67503;65827;66892;69271;68944
 03/12/2019;67494;65867;63687;64284;63513;62410;60972;60056;59406;59657;60615;63023;65454;69470;72914;76675;77381;77292;77666;77625;77380;76713;76336;75893;75942;74852;75250;72766;71888;71928;69764;69778;69955;69917;71591;74217;76103;77824;79753;78229;76225;73781;71796;70220;68368;69369;71909;71415
 04/12/2019;69697;68022;66043;66406;65925;64624;63003;62090;61419;61631;62723;65027;67435;71386;74560;77903;79228;79798;80090;80108;79751;79035;78565;78139;78176;76748;77379;74886;73879;73947;71560;71475;71213;71816;73314;76563;78626;80216;82082;80706;78374;75962;73836;72102;70347;71201;73526;73110
 05/12/2019;71311;69696;67554;68451;67905;66542;64934;63959;63424;63312;64466;66587;68945;73127;76827;80162;81838;81362;81315;81648;81282;80617;80238;79663;79386;77731;78402;75969;74847;74657;72607;72408;72415;72628;74092;76819;78689;79941;81645;80487;78436;76166;74014;72670;71028;71790;74163;73344
 06/12/2019;71669;69322;67034;67932;67177;65898;64250;63335;62753;62728;63703;65837;68229;72479;76165;79418;80681;80289;80184;80260;79776;79177;78746;78349;78039;76650;77516;74515;73393;73533;71153;70726;70325;70102;71833;74552;75644;76053;76851;75524;73628;71472;69770;68457;67166;68022;70355;69675
 07/12/2019;67879;64992;62459;62855;61932;60058;58385;57170;56115;56050;55498;57022;57640;59211;60305;61773;63161;64066;65333;65976;66536;66631;66391;66573;67694;67046;68352;65070;63585;63401;60916;60289;59410;59934;61170;63644;64866;65370;66410;65835;64004;62768;61826;60826;60160;61309;63778;63965
 08/12/2019;62554;60913;58805;59111;58106;56392;54521;53277;52127;51584;50777;51882;51848;52789;53146;54066;55172;55628;56915;57927;59068;59790;60105;60591;62264;61616;63189;59796;57897;57330;55336;55136;54843;55363;56800;59113;60896;61821;63507;63260;61871;60693;60005;58523;57453;58704;60748;60697
 09/12/2019;59447;57100;55120;55660;55005;53581;51830;51115;50309;50577;51312;53672;55810;59860;63471;66863;68497;68570;68970;69262;69168;69051;69196;69210;69868;68949;70219;68323;67698;67379;65792;65564;65499;65917;67076;69456;71251;72366;73815;72431;70424;68084;66283;64294;62653;63838;66049;65681
 10/12/2019;64268;63207;60826;61633;61040;59812;58349;57534;56719;57075;57924;60243;62368;66385;70041;73413;74796;74627;74550;74575;74180;73534;73670;73406;73758;72631;73607;71042;70424;69833;68199;67896;67801;68207;69793;72610;74493;75635;77159;75821;74035;71466;69379;67224;65216;66267;68558;68088
 11/12/2019;66698;65463;62896;63473;62919;61541;59810;58968;57946;58177;58837;60841;63150;66738;69881;72702;74158;74765;75136;74939;74837;74318;74410;74686;75213;74191;75500;73175;72651;72215;70573;70365;70284;70870;72362;75255;76970;78041;79053;77486;75118;72513;70213;68233;66404;67389;69636;69489
 12/12/2019;68141;65967;63649;64517;64022;62366;60828;59859;59079;59020;59886;61538;63885;67466;70891;73693;75261;75326;75343;75361;75201;74692;74697;74646;75001;73809;74621;72739;71949;71513;69754;69339;69143;69375;70617;72697;74107;75149;76141;74530;72368;69945;67769;66162;64341;65406;67727;67151
 13/12/2019;65942;64372;62040;62697;62143;60466;58733;57738;56968;56603;57109;59040;61138;64787;67951;70728;72187;71940;72073;72215;71932;71881;71683;71680;71863;70829;71834;69439;68486;68016;66447;65889;65340;65106;66635;68897;69748;70408;71231;69746;68093;65835;64083;62800;61617;62686;64932;64667
 14/12/2019;62970;61339;58754;59238;58359;56585;54726;53609;52515;52217;51639;52787;53246;54505;55552;56602;58023;58731;59750;60517;60973;61364;61436;61717;62970;62599;64050;61243;60062;59308;57674;57007;56194;56721;58348;60716;61746;62552;63383;62718;61519;59760;58472;57268;56431;57633;60177;60378
 15/12/2019;59388;57464;55283;55654;54571;53215;51263;50209;49206;48680;48220;48978;49230;50018;50490;51246;52358;52930;54001;55162;56218;56921;57657;58017;59819;59450;61009;57828;56097;55280;53944;53724;53413;53756;55101;57643;59153;60521;62019;61814;60807;59200;58456;56952;55763;56953;59246;59424
 16/12/2019;58255;57075;55341;55774;54876;53907;52154;51484;50896;50917;51917;53989;56278;60065;63358;66564;68258;68397;68543;68507;68322;68083;67925;67849;68445;67321;68156;66278;65517;64997;63782;63701;63777;63936;65017;67322;68843;70133;71286;69843;67767;65103;63261;61214;59636;60606;62636;62324
 17/12/2019;61070;58599;56405;56802;55848;54489;52904;51993;51421;51336;52184;53973;56099;59694;63084;66128;67447;67336;66812;66536;66235;65997;66024;65972;66466;65578;66475;64320;63936;63757;62611;62600;62947;63201;64644;67276;68833;69987;71379;69881;67782;65339;63221;61505;59971;60873;63063;62583
 18/12/2019;61149;57893;55842;56447;55722;54320;52553;51890;51290;51369;52460;54351;56633;60279;63412;66375;68078;68751;68996;68936;68772;68707;68542;68876;69396;68513;69601;67122;66432;65894;64425;63778;63331;63476;64512;67446;68856;69915;71060;69744;67511;65209;63124;61451;59834;60681;62782;62257
 19/12/2019;60765;57964;55665;56366;55553;53721;51878;50842;50226;49921;51005;52415;54144;57573;60849;63544;65179;65112;64942;65068;64730;64480;64354;64797;65202;64337;65354;63398;62678;62407;60981;60475;60125;59957;61331;63306;64427;65465;66686;65378;63399;61010;58923;57469;56020;57251;59286;58660
 20/12/2019;57464;54045;51788;52469;51564;50035;48342;47504;47088;46873;47493;49280;51669;54829;57895;61000;62647;62816;62873;63435;63419;63544;63703;64028;64342;63737;65061;62732;62038;61678;60445;60084;59697;59183;60761;63511;64817;65471;66504;65206;63608;61260;59702;58098;56890;58512;60750;60501
 21/12/2019;59059;56541;54311;55068;53955;52317;50696;49700;48880;48633;48158;49338;50377;51279;52265;53924;55480;56356;57234;58219;58850;59109;58983;59292;60401;59925;61367;58248;57266;56411;54844;54141;53482;53930;55509;58343;59865;60415;61255;60629;59416;57582;56374;54813;53855;55695;57937;58206
 22/12/2019;57148;54962;52680;52810;52285;50408;48685;47524;46524;45923;45660;46281;46820;47194;47693;48830;50048;50603;51414;52819;54135;55140;55679;56243;57959;57306;59079;55486;54094;53327;51782;51393;51072;51360;53030;55587;57297;58756;60447;60237;59348;57812;56771;55458;54241;55669;58025;58017
 23/12/2019;56986;54319;51501;51305;51103;49990;48294;47583;46770;46289;47862;48198;49901;51986;53355;54995;57860;59140;59075;60123;60657;60479;60212;60924;61641;61527;62463;60072;59053;58859;57058;56669;57051;56690;57567;59434;60751;61202;62192;61877;61085;59067;58006;56804;55325;56697;59208;59307
 24/12/2019;57425;56243;54097;54107;53571;52180;50239;49185;48701;47859;48951;49542;50861;52161;53253;55221;57505;58922;59767;60419;60714;60666;60309;60604;60675;60244;61010;58983;58155;58486;55473;54323;53851;52505;54064;55257;56063;55198;54754;54045;53016;51710;50516;50480;50329;52597;54806;56344
 25/12/2019;55207;55500;54427;54964;54393;53602;50860;49424;48196;47324;46656;46964;47364;47034;46537;46853;47465;47162;48393;49145;50157;51060;51530;51530;51617;51674;53135;49715;47609;47558;45093;44438;43476;43463;45114;47377;48961;50074;51158;51681;52310;52078;51682;51405;51649;52890;55425;54866
